symbol,sector,industry,gain,market_cap
CMT,Basic Materials,Specialty Chemicals,0.30681133212778783,191080387.8
CMTG,Real Estate,REIT - Mortgage,0.18947368421052632,497524685.48999995
CMTL,Technology,Communication Equipment,0.04897959183673455,75420759.42999999
CNA,Financial Services,Insurance - Property & Casualty,-0.0019342359767892416,12372960583.12
CNC,Healthcare,Healthcare Plans,-0.3577745025792189,17058953160.0
CNDT,Technology,Information Technology Services,0.07575757575757565,449887783.64
CNET,Communication Services,Advertising Agencies,0.4966887417218542,5005289.899999999
CNEY,Basic Materials,Specialty Chemicals,-0.10545454545454547,8198940.720000001
CNF,Financial Services,Mortgage Finance,5.3076923076923075,4595004854.0
CNFR,Financial Services,Insurance - Property & Casualty,0.6412413793103449,15278601.25
CNH,Industrials,Farm & Heavy Construction Machinery,-0.16049382716049382,17485395436.800003
CNI,Industrials,Railroads,-0.10726643598615927,58104340786.8
CNK,Communication Services,Entertainment,-0.05235255135851552,3472209765.08
CNM,Communication Services,Entertainment,-0.12477216238608121,10106082450.9
CNMD,Healthcare,Medical Devices,-0.11674347158218124,1421497321.65
CNNE,Consumer Cyclical,Restaurants,-0.12182254196642699,1156672092.7800002
CNO,Financial Services,Insurance - Life,0.038621047174701974,3971560442.6899996
CNOB,Financial Services,Banks - Regional,0.09067357512953374,964728971.82
CNP,Utilities,Utilities - Regulated Electric,0.05634186173108329,24967747337.640003
CNQ,Energy,Oil & Gas E&P,0.04108280254777068,68284280120.0
CNSP,Healthcare,Biotechnology,-0.10101010101010101,2122407.9699843703
CNTA,Healthcare,Biotechnology,0.7701674277016743,3064571870.4900002
CNTB,Healthcare,Biotechnology,0.6122448979591838,93540161.52
CNTX,Healthcare,Biotechnology,0.38888888888888895,81011857.6014
CNTY,Consumer Cyclical,Resorts & Casinos,0.2198581560283687,77320159.56
CNVS,Communication Services,Entertainment,-0.297071129707113,53651142.22
CNX,Energy,Oil & Gas E&P,-0.043052256532066596,4788259879.320001
CNXC,,,-0.0982877684230442,3541275329.67
CNXN,Technology,Electronics & Computer Distribution,-0.05609607783520824,1600992856.8000002
COCH,Healthcare,Medical Devices,-0.45112676056338025,18148952.769
COCO,Consumer Defensive,Beverages - Non-Alcoholic,0.10678670360110794,2223031388.93
COCP,Healthcare,Biotechnology,-0.1610738255033557,12717237.5
CODA,Industrials,Aerospace & Defense,-0.02078239608801955,92088033.6
CODI,Industrials,Conglomerates,0.07006369426751584,509896407.64000005
CODX,Healthcare,Medical Devices,0.36795146324054234,12596455.6536
COE,Consumer Defensive,Education & Training Services,0.3581818181818182,15697847814.0
COEP,Healthcare,Biotechnology,1.2435897435897436,56059883.74
COF,Financial Services,Credit Services,0.053064485805602656,84830159697.08
COFS,Financial Services,Banks - Regional,0.022648083623693454,264041000.96
COGT,Healthcare,Biotechnology,0.9721448467966575,1513067696.1
COHN,Financial Services,Capital Markets,0.10775427995971806,22827428.14
COHR,Technology,Scientific & Technical Instruments,0.19930501064903042,16514867612.109999
COHU,Technology,Semiconductor Equipment & Materials,0.06860706860706862,942141365.6100001
COIN,Financial Services,Financial Data & Stock Exchanges,-0.10813432622899379,77862293734.23
COKE,Consumer Defensive,Beverages - Non-Alcoholic,0.03349753694581276,993217131.12
COLB,Financial Services,Banks - Regional,0.1146278870829769,5408944974.0
COLL,Healthcare,Drug Manufacturers - Specialty & Generic,0.16367940480216422,1090973371.95
COLM,Consumer Cyclical,Apparel Manufacturing,-0.1381794368041912,2816396466.03
COMM,Technology,Communication Equipment,0.8599033816425122,3397781652.12
COMP,Technology,Software - Application,0.2659235668789809,4115487033.75
COO,Healthcare,Medical Instruments & Supplies,-0.05073074761101742,13376741330.87
COOK,Consumer Cyclical,Furnishings Fixtures & Appliances,-0.2631578947368421,164617511.94
COOP,Financial Services,Mortgage Finance,0.4225588097312511,13197155542.400002
COP,Energy,Oil & Gas E&P,0.09739246712725663,123179127646.05
COR,Healthcare,Medical Distribution,0.023845255961313913,57946302443.24
CORT,Healthcare,Biotechnology,0.14264305177111714,8728298929.36
CORZ,Technology,Software - Infrastructure,-0.012888107791446916,4953024398.76
COSM,Healthcare,Medical Distribution,1.5714285714285718,25447193.41
COST,Consumer Defensive,Discount Stores,-0.0747419035497101,418530947491.67
COTY,Consumer Defensive,Household & Personal Products,-0.13763440860215065,3426933610.05
COUR,Consumer Defensive,Education & Training Services,0.3378995433789955,1861589397.36
COYA,Healthcare,Biotechnology,-0.045217391304347786,88809739.38
CP,Industrials,Railroads,-0.07266305033430039,69290877870.26999
CPA,Industrials,Airlines,0.06965536055287802,3597623856.0
CPAC,Basic Materials,Building Materials,0.16808685860266553,2928250826.64
CPAY,Technology,Software - Infrastructure,-0.10584051594237841,20525622502.14
CPB,Consumer Defensive,Packaged Foods,0.04665579119086459,9604437903.86
CPBI,Industrials,Shell Companies,0.07526881720430115,67167051.9
CPF,Financial Services,Banks - Regional,0.09632536567962895,826853163.5
CPHC,Consumer Cyclical,Gambling,-0.13660477453580916,83146057.5
CPHI,Healthcare,Drug Manufacturers—Specialty & Generic,0.04692737430167602,6360726.45
CPIX,Healthcare,Drug Manufacturers - Specialty & Generic,-0.07761194029850753,42254391.85
CPK,Utilities,Utilities - Regulated Gas,0.11528863749792059,3030691329.79
CPNG,Consumer Cyclical,Internet Retail,0.07443257676902526,57504777129.8
CPOP,Communication Services,Entertainment,0.706176961602671,5000034.05
CPRI,Consumer Cyclical,Luxury Goods,0.12203389830508476,2279196337.35
CPRT,Industrials,Specialty Business Services,-0.08559201141226824,43367912794.840004
CPRX,Healthcare,Biotechnology,-0.10046082949308754,2323331900.15
CPS,Consumer Cyclical,Auto Parts,0.7158139534883721,636230218.3199999
CPSH,Technology,Electronic Components,0.35740072202166057,56651244.0
CPSS,Financial Services,Credit Services,-0.20040691759918614,165327056.58
CQP,Energy,Oil & Gas Midstream,-0.036039250669045425,26036948536.17
CR,Industrials,Specialty Industrial Machinery,-0.041392385065037576,10258748650.789999
CRAI,Industrials,Consulting Services,0.0949991994449484,1401437786.95
CRBG,Financial Services,Asset Management,-0.0664788732394366,18131028157.77
CRBP,Healthcare,Biotechnology,0.7550724637681158,148499247.92000002
CRBU,Healthcare,Biotechnology,0.6904761904761904,179498881.85999998
CRC,Energy,Oil & Gas E&P,0.2358222027589226,5093566429.19
CRCT,Technology,Computer Hardware,-0.0723781388478581,1330526929.8799999
CRDF,Healthcare,Biotechnology,-0.346031746031746,135709559.76
CRDL,Healthcare,Drug Manufacturers - Specialty & Generic,-0.2058823529411765,89217711.36
CRDO,Technology,Communication Equipment,0.5436872232422508,24239630805.8
CREG,Utilities,Utilities - Renewable,-0.14555603263203098,1914694.562
CRESY,Industrials,Conglomerates,-0.14405204460966534,560879200.0
CREV,Consumer Cyclical,Auto Parts,0.4425531914893617,106321651.28999999
CREX,Technology,Software - Application,-0.3175074183976262,24131782.29
CRGO,Industrials,Integrated Freight & Logistics,0.3497942386831274,164098789.79999998
CRGY,Energy,Oil & Gas E&P,0.13604651162790699,2445158316.7000003
CRH,Basic Materials,Building Materials,0.23823529411764713,75616379635.86
CRI,Consumer Cyclical,Apparel Retail,-0.03086624626617988,1016223365.0
CRIS,Healthcare,Biotechnology,-0.271551724137931,13920021.52
CRK,Energy,Oil & Gas E&P,-0.28767618359233826,5673841204.33
CRL,Healthcare,Diagnostics & Research,-0.02089237461279897,7444683730.99
CRM,Technology,Software - Application,-0.10730133118192817,231552950000.0
CRMD,Healthcare,Biotechnology,-0.08279220779220775,724821293.52
CRML,Basic Materials,Other Industrial Metals & Mining,0.8128491620111732,568578567.9599999
CRMT,Consumer Cyclical,Auto & Truck Dealerships,-0.45985010706638113,253272662.28
CRNC,Technology,Software - Application,0.167482859941234,479508822.3
CRNT,Technology,Communication Equipment,-0.03658536585365848,208607303.0
CRNX,Healthcare,Biotechnology,0.5963143254520165,3339512028.82
CRON,Healthcare,Drug Manufacturers - Specialty & Generic,0.3769633507853403,1009881259.2
CROX,Consumer Cyclical,Footwear & Accessories,-0.1930292259083728,4296704587.35
CRS,Industrials,Metal Fabrication,-0.09237282003039295,11608063238.800001
CRSP,Healthcare,Biotechnology,0.26788651315789475,5173916271.68
CRSR,Technology,Computer Hardware,-0.10180275715800627,879735119.61
CRTO,Communication Services,Advertising Agencies,-0.0713689482470785,1223272094.96
CRUS,Technology,Semiconductors,0.209917989544866,6675002831.2
CRVL,Financial Services,Insurance Brokers,-0.2348705973924888,4027070010.58
CRVO,Healthcare,Biotechnology,0.31742243436754164,68055262.58
CRVS,Healthcare,Biotechnology,0.8474999999999999,450377611.56
CRWD,Technology,Software - Infrastructure,-0.054760362058471235,117266433902.34999
CRWS,Consumer Cyclical,Furnishings Fixtures & Appliances,0.010452961672473799,30037911.490000002
CSAN,Energy,Oil & Gas Refining & Marketing,-0.08316831683168316,8679554833.800001
CSBR,Healthcare,Biotechnology,-0.14518317503392134,88304918.03999999
CSCO,Technology,Communication Equipment,-0.031132891323147834,269927141511.19998
CSGP,Real Estate,Real Estate Services,0.0446517412935322,34077336934.9
CSGS,Technology,Software - Infrastructure,-0.002296738631143863,1871393143.41
CSIQ,Technology,Solar,0.1730072463768116,890395831.5
CSL,Basic Materials,Building Products & Equipment,-0.12287091590787359,14603481853.94
CSPI,Technology,Information Technology Services,-0.04404945904173109,121726688.16
CSTE,Basic Materials,Building Products & Equipment,-0.25380710659898476,51478084.5
CSTL,Healthcare,Diagnostics & Research,0.11214495592556312,648410838.66
CSTM,Basic Materials,Aluminum,0.15263157894736837,2147108687.68
CSV,Consumer Cyclical,Personal Services,-0.013773502404897301,696411739.0
CSWC,Financial Services,Asset Management,0.013611615245009107,1139608855.2
CSX,Industrials,Railroads,0.042292368985595935,64000148139.96
CTAS,Industrials,Specialty Business Services,-0.08359133126934983,81536051460.6
CTBI,Financial Services,Banks - Regional,0.06746031746031747,1013698840.0
CTGO,Basic Materials,Gold,0.24897330595482534,294821082.09
CTHR,Consumer Cyclical,Luxury Goods,0.6666666666666666,1593110.4000000001
CTKB,Healthcare,Medical Devices,0.0,434250114.81
CTLP,Technology,Information Technology Services,-0.040036396724294765,770514766.25
CTM,Technology,Information Technology Services,0.08571428571428558,92450655.1
CTMX,Healthcare,Biotechnology,0.27753303964757703,227483684.76
CTNM,Healthcare,Biotechnology,2.0025188916876573,280965022.14
CTNT,Consumer Cyclical,Auto & Truck Dealerships,0.3409090909090909,4729459.47
CTOS,Industrials,Rental & Leasing Services,0.2510121457489877,1347134583.48
CTRA,Energy,Oil & Gas E&P,-0.06107171000788025,18110390004.899998
CTRI,Utilities,Utilities - Regulated Gas,-0.05971479500891265,1825231283.02
CTRM,Industrials,Marine Shipping,-0.01823281907433366,20774061.099999998
CTRN,Consumer Cyclical,Apparel Retail,-0.07936507936507943,255368063.05
CTS,Technology,Electronic Components,-0.07721192208401782,1192339633.59
CTSH,Technology,Information Technology Services,-0.1416122004357298,32976016318.38
CTSO,Healthcare,Medical Devices,-0.270625,57881250.0
CTVA,Basic Materials,Agricultural Inputs,-0.08640815778880985,45987096480.0
CTXR,Healthcare,Biotechnology,-0.2767295597484278,9882447.95
CUBI,Financial Services,Banks - Regional,0.14828055839291795,2102955916.52
CUE,Healthcare,Biotechnology,0.04030485123845811,42661361.6001
CUK,Consumer Cyclical,Leisure,0.0842806742453939,3990880920.0
CULP,Consumer Cyclical,Textile Manufacturing,0.09160305343511446,52371567.93
CURI,Communication Services,Broadcasting,-0.04973357015985795,298502617.84
CURV,Consumer Cyclical,Apparel Retail,-0.4,182575146.3
CVAC,Healthcare,Biotechnology,-0.011049723756906006,1200209674.9499998
CVBF,Financial Services,Banks - Regional,-0.020212228398180827,2726737919.01
CVCO,Consumer Cyclical,Residential Construction,0.3177496950026472,4466288300.76
CVE,Energy,Oil & Gas Integrated,0.30661764705882355,32301590697.899998
CVEO,Industrials,Specialty Business Services,-0.019488956258120367,308299349.26
CVGI,Consumer Cyclical,Auto Parts,0.024096385542168697,57156716.099999994
CVGW,Consumer Defensive,Food Distribution,-0.013162843174125664,467138118.33000004
CVI,Energy,Oil & Gas Refining & Marketing,0.3523277467411546,3619101564.0
CVKD,Healthcare,Biotechnology,0.16431535269709532,26691882.0
CVLG,Industrials,Trucking,-0.10410618000829523,574285216.89
CVLT,Technology,Software - Application,0.09160787013136006,8176515099.04
CVM,Healthcare,Biotechnology,2.9082969432314405,21902314.65
CVNA,Consumer Cyclical,Auto & Truck Dealerships,0.09594610636277316,79165719434.38
CVR,Industrials,Tools & Accessories,-0.13736713000817657,9806239.8
CVRX,Healthcare,Medical Devices,0.28401360544217685,190583754.24
CVS,Healthcare,Healthcare Plans,0.09843432879095378,94067919650.43
CVU,Industrials,Aerospace & Defense,-0.2742857142857143,32578057.5
CVV,Industrials,Specialty Industrial Machinery,0.0939597315436241,23329430.82
CVX,Energy,Oil & Gas Integrated,0.11851386269990921,282963396866.64
CW,Industrials,Aerospace & Defense,0.07698290860710257,19459441025.14
CWAN,Technology,Software - Application,-0.17510259917920656,4510788122.91
CWBC,Financial Services,Banks - Regional,0.08149666837519219,406161179.84000003
CWCO,Utilities,Utilities - Regulated Water,0.17055296469020656,551172917.12
CWD,Financial Services,Asset Management,0.5042492917847026,6597403.54
CWEN,Utilities,Utilities - Renewable,-0.10812500000000003,5730883864.650001
CWH,Consumer Cyclical,Auto & Truck Dealerships,-0.0401396160558465,1651515769.3400002
CWK,Real Estate,Real Estate Services,0.43360433604336035,3595225593.75
CWST,Industrials,Waste Management,-0.2236089443577743,5588851079.75
CWT,Utilities,Utilities - Regulated Water,0.004177660510114443,2694231628.7599998
CX,Basic Materials,Building Materials,0.29870129870129875,13028453400.0
CXAI,Technology,Software - Application,-0.30943925233644864,11795326.2916
CXDO,Communication Services,Telecom Services,0.10378912685337724,181356968.0
CXM,Technology,Software - Application,-0.0709219858156029,1998472659.04
CXT,Industrials,Specialty Industrial Machinery,0.2072356215213357,3624774942.33
CYBN,Healthcare,Biotechnology,-0.30154946364719903,117208239.16000001
CYBR,Technology,Software - Infrastructure,0.1808149823043649,23751511703.940002
CYCN,Healthcare,Biotechnology,-0.16838487972508598,7398562.08
CYD,Industrials,Specialty Industrial Machinery,0.7314930991217063,1500732000.0
CYH,Healthcare,Medical Care Facilities,-0.0647058823529411,441775826.88
CYN,Technology,Software - Application,-0.6055555555555556,10126016.68
CYRX,Industrials,Integrated Freight & Logistics,0.23324396782841814,471154091.03999996
CZFS,Financial Services,Banks - Regional,0.047173024523160814,291898356.43
CZNC,Financial Services,Banks - Regional,0.05068637803590271,305918825.04
CZR,Consumer Cyclical,Resorts & Casinos,-0.04755195491370206,5493264758.46
CZWI,Financial Services,Banks - Regional,0.1869565217391303,163029227.52
D,Utilities,Utilities - Regulated Electric,0.06740976645435236,50841850828.86
DAC,Industrials,Marine Shipping,0.06621057513914666,1764898907.2
DAIO,Technology,Electronic Components,0.09032258064516123,30294142.319999997
DAKT,Technology,Electronic Components,0.3882275132275132,990940687.38
DAL,Industrials,Airlines,0.1630744204961367,36651884220.44
DALN,Technology,Software - Application,2.8395348837209307,88369609.9
DAN,Consumer Cyclical,Auto Parts,0.16851311953352774,2857236740.6
DAO,Consumer Defensive,Education & Training Services,0.10116279069767453,1089336955.3899999
DAR,Consumer Defensive,Packaged Foods,-0.15366367949393775,4993379710.06
DARE,Healthcare,Biotechnology,-0.12552301255230136,18408802.88
DASH,Communication Services,Internet Content & Information,0.06474382377996851,110098781694.71999
DAVA,Technology,Software - Infrastructure,-0.4197127937336814,523497823.20000005
DAVE,Technology,Software - Application,-0.18743712976416685,2923524842.21
DAWN,Healthcare,Biotechnology,0.041538461538461476,677048166.88
DAY,Technology,Software - Application,0.2431846903773244,10941749612.55
DB,Financial Services,Banks - Regional,0.21857923497267753,68464158000.0
DBGI,Consumer Cyclical,Apparel Retail,-0.04692737430167598,355918.8
DBI,Consumer Cyclical,Footwear & Accessories,0.5840336134453782,179427266.70000002
DBVT,Healthcare,Biotechnology,1.0917149750517685e-05,857898566.1400001
DBX,Technology,Software - Infrastructure,0.09877622377622375,9426684214.199999
DC,Basic Materials,Gold,0.2628726287262873,450630098.79
DCBO,Technology,Software - Application,-0.037491361437456835,857756324.25
DCGO,Healthcare,Medical Care Facilities,-0.1273885350318471,141755743.10999998
DCI,Industrials,Specialty Industrial Machinery,0.16827685652487387,9566206713.0
DCO,Industrials,Aerospace & Defense,0.13046109161321556,1357358256.1
DCOM,Financial Services,Banks - Regional,0.1288047512991833,1317006157.5
DCTH,Healthcare,Medical Devices,-0.20992647058823533,362758078.68
DD,Basic Materials,Specialty Chemicals,0.1106575302522234,31165562417.85
DDC,Consumer Defensive,Packaged Foods,-0.16238532110091738,8443668.28
DDD,Technology,Computer Hardware,1.0194805194805194,394416947.70000005
DDI,Communication Services,Electronic Gaming & Multimedia,-0.02612330198537095,23141456.48
DDL,Consumer Defensive,Grocery Stores,0.004950495049504845,681451929.9
DDOG,Technology,Software - Application,0.035286235390456194,46821564585.6
DDS,Consumer Cyclical,Department Stores,0.4928559461982146,9714409724.56
DE,Industrials,Farm & Heavy Construction Machinery,-0.08751401207496706,126668879730.9
DECK,Consumer Cyclical,Footwear & Accessories,0.026195789269428574,16062204215.369999
DELL,Technology,Computer Hardware,0.06655791190864598,91389233918.16
DENN,Consumer Cyclical,Restaurants,0.30000000000000016,275603092.44
DEO,Consumer Defensive,Beverages - Wineries & Distilleries,-0.06634272114240378,52019829200.0
DERM,Healthcare,Biotechnology,-0.016713091922005586,159420615.3
DFH,Consumer Cyclical,Residential Construction,0.04138479904496629,2416280845.86
DG,Consumer Defensive,Discount Stores,-0.10718657107885987,22621556972.3
DGICA,Financial Services,Insurance - Property & Casualty,-0.02921348314606728,676425069.32
DGICB,Financial Services,Insurance—Property & Casualty,-0.07034327518289252,92128736.0
DHI,Consumer Cyclical,Residential Construction,0.2969283276450512,51995210190.0
DHIL,Financial Services,Asset Management,-0.030211272451999276,391949250.12000006
DHR,Healthcare,Diagnostics & Research,-0.06429077655158444,129691249743.92
DHT,Energy,Oil & Gas Midstream,0.13876040703052728,1985390320.64
DHX,Technology,Software - Application,-0.07744107744107744,139428472.35
DIBS,Consumer Cyclical,Internet Retail,-0.03999999999999995,96294612.32000001
DIOD,Technology,Semiconductors,0.003970504821327299,2454771611.3999996
DIS,Communication Services,Entertainment,-0.08499314571405536,204262063856.34998
DIT,Consumer Defensive,Food Distribution,0.058128973660308864,75648146.4
DJCO,Technology,Software - Application,0.09560686796921257,639711070.0500001
DJT,Communication Services,Internet Content & Information,-0.06152993348115297,3701499439.3
DKNG,Consumer Cyclical,Gambling,-0.013289811144789002,21028921005.32
DLB,Industrials,Specialty Business Services,-0.025181793697818537,6881323297.8
DLHC,Industrials,Specialty Business Services,-0.04452054794520544,79269438.67999999
DLNG,Energy,Oil & Gas Midstream,0.025568181818181778,133552342.77
DLO,Technology,Software - Infrastructure,0.28306878306878314,4142244223.36
DLPN,Communication Services,Advertising Agencies,0.1304347826086958,14406976.71
DLTH,Consumer Cyclical,Apparel Retail,0.6857142857142856,126498772.8
DLTR,Consumer Defensive,Discount Stores,-0.04018578352180941,20224255806.420002
DMAC,Healthcare,Biotechnology,0.7794871794871796,293132714.4
DMLP,Energy,Oil & Gas E&P,-0.06209619526202442,1220418909.68
DMRC,Technology,Information Technology Services,-0.25586676760030286,208159273.14000002
DMYY,Financial Services,Shell Companies,0.0015384615384615057,51251834.88
DNA,Healthcare,Biotechnology,0.022222222222222223,652878000.0
DNLI,Healthcare,Biotechnology,-0.0028591851322373784,1950242701.1299999
DNN,Energy,Uranium,0.5219780219780219,2561739468.8599997
DNOW,Energy,Oil & Gas Equipment & Services,0.04517869184086311,1622301743.5
DNTH,Healthcare,Biotechnology,0.9704777241009127,1151366415.3600001
DNUT,Consumer Defensive,Grocery Stores,0.17869415807560138,554200000.0
DOCN,Technology,Software - Infrastructure,0.22899159663865556,3234341778.8700004
DOCS,Healthcare,Health Information Services,0.21291164003912622,13956447944.279999
DOCU,Technology,Software - Application,0.04660418538965201,16464439133.2
DOMH,Healthcare,Biotechnology,0.25735294117647045,42112885.98
DOMO,Technology,Software - Application,0.1295633500357909,645423709.76
DOOO,Consumer Cyclical,Recreational Vehicles,0.2525273364968022,4416230345.79
DORM,Consumer Cyclical,Auto Parts,0.2659982065704737,4652067211.440001
DOUG,Real Estate,Real Estate Services,0.3232758620689655,274199919.42
DOV,Industrials,Specialty Industrial Machinery,-0.08317415270425138,22723155476.31
DOW,Basic Materials,Chemicals,-0.13293051359516614,15625068868.199999
DOX,Technology,Software - Infrastructure,-0.1053266111354669,9107635600.0
DOYU,Communication Services,Internet Content & Information,0.15432098765432098,230264694.17
DPRO,Industrials,Aerospace & Defense,1.1104100946372242,33055271.55
DPZ,Consumer Cyclical,Restaurants,-0.03295605858854865,14498934998.0
DQ,Technology,Semiconductor Equipment & Materials,0.8675016479894527,10297874925.4
DRCT,Financial Services,Insurance - Property & Casualty,-0.4088495575221238,6397963.2402
DRD,Basic Materials,Gold,1.1312828207051764,2278667500.0
DRI,Consumer Cyclical,Restaurants,-0.13694545120888194,21908791917.72
DRIO,Healthcare,Diagnostics & Research,18.80597014925373,569052449.04
DRMA,Healthcare,Biotechnology,7.871794871794873,25252513.200000003
DRS,Industrials,Aerospace & Defense,-0.0546471600688468,11229428552.65
DRTS,Healthcare,Biotechnology,0.31730769230769235,291414585.28000003
DRUG,Healthcare,Biotechnology,1.0191497510532364,236835954.45000002
DRVN,Consumer Cyclical,Auto & Truck Dealerships,-0.083143507972665,2647600102.4
DSGN,Healthcare,Biotechnology,0.9495548961424333,346819962.58000004
DSGR,Consumer Cyclical,Packaging & Containers,0.05460502366217692,1351605244.39
DSGX,Technology,Software - Application,-0.06596487776083426,8202314881.950001
DSP,Technology,Software - Application,-0.35827664399092973,544326557.4300001
DSS,Consumer Cyclical,Packaging & Containers,0.4574468085106385,12138511.53
DSWL,Technology,Electronic Components,0.4903521285381785,63103546.44
DSX,Industrials,Marine Shipping,0.21232876712328771,214357521.6
DT,Technology,Software - Application,-0.10324216627422574,14548411603.800001
DTCK,Consumer Defensive,Farm Products,0.02140751185745409,18863996.25
DTE,Utilities,Utilities - Regulated Electric,0.051713724898082396,28528987407.399998
DTIL,Healthcare,Biotechnology,0.20476190476190462,51675919.83
DTM,Energy,Oil & Gas Midstream,0.030570466745519057,11266001054.1
DTSS,Technology,Software - Infrastructure,0.06505154639175251,17225624.599999998
DUK,Utilities,Utilities - Regulated Electric,0.0425423728813559,94976710498.56
DUO,Real Estate,Real Estate Services,0.5566037735849055,20616646.12
DUOL,Technology,Software - Application,-0.203965660211697,14183165998.98
DUOT,Technology,Software - Application,0.05034965034965027,89084732.85000001
DV,Technology,Software - Application,-0.20574482297929192,1968899058.5
DVA,Healthcare,Medical Care Facilities,-0.08178308178308163,10421600000.0
DVAX,Healthcare,Drug Manufacturers - Specialty & Generic,-0.014112903225806508,1207209166.17
DVN,Energy,Oil & Gas E&P,0.16284187362464644,23208240000.0
DWSN,Energy,Oil & Gas Equipment & Services,0.25342465753424664,57319358.45
DXC,Technology,Information Technology Services,-0.08371484630477433,2402514404.47
DXCM,Healthcare,Medical Devices,-0.23129797227632043,26689728829.399998
DXLG,Consumer Cyclical,Apparel Retail,0.2162162162162162,69582323.2
DXPE,Industrials,Industrial Distribution,0.3915573302909297,1882782756.48
DXR,Healthcare,Medical Instruments & Supplies,0.23084780388151194,50478465.8124
DY,Industrials,Engineering & Construction,0.17619378861655552,7962887539.639999
DYAI,Healthcare,Biotechnology,0.11111111111111122,35206073.37
DYCQ,Industrials,Shell Companies,0.02068965517241376,81588279.5
DYN,Utilities,Utilities - Regulated Electric,0.38130252100840345,1423066671.06
E,Energy,Oil & Gas Integrated,0.10579888957433682,55625712000.0
EA,Communication Services,Electronic Gaming & Multimedia,0.2107075767063244,43867153422.08
EAF,Industrials,Electrical Equipment & Parts,13.219617520049352,3473060085.0
EAT,Consumer Cyclical,Restaurants,-0.2669550268951368,5907444186.71
EB,Technology,Software - Application,0.022813688212927778,263069848.76
EBAY,Consumer Cyclical,Internet Retail,0.22401289282836434,43389260000.0
EBC,Financial Services,Banks - Regional,0.20104780615586118,3876460187.6
EBF,Industrials,Business Equipment & Supplies,0.012127894156560026,471868618.42
EBMT,Financial Services,Banks - Regional,0.044991001799640065,138084933.86999997
EBON,Technology,Computer Hardware,0.46666666666666673,31345463.02
EBR,Utilities,Utilities - Regulated Electric,0.2745625841184389,18570922000.0
EBS,Healthcare,Drug Manufacturers - Specialty & Generic,0.3965517241379311,474905607.24
EC,Energy,Oil & Gas Integrated,0.06327683615819214,19592059900.0
ECBK,Financial Services,Banks - Regional,0.04080310880829021,144093910.74
ECDA,Consumer Cyclical,Auto Manufacturers,14.444863015041099,131634662.64
ECL,Basic Materials,Specialty Chemicals,0.005789786223277919,75630963750.5
ECO,Industrials,Marine Shipping,0.3575701794753796,948438421.6800001
ECOR,Healthcare,Medical Devices,-0.06628787878787888,34670703.440000005
ECPG,Financial Services,Mortgage Finance,0.12942392146732104,1031755723.05
ECVT,Basic Materials,Specialty Chemicals,0.06925880923450793,1025791364.4200001
ECX,Consumer Cyclical,Auto Parts,0.014634146341463537,724470565.38
ED,Utilities,Utilities - Regulated Electric,-0.007274539113104034,34099089695.649998
EDAP,Healthcare,Medical Distribution,0.46666666666666673,94228056.72
EDBL,Consumer Defensive,Farm Products,-0.29657794676806076,1398973.7
EDIT,Healthcare,Biotechnology,0.4727272727272727,268013397.32
EDN,Utilities,Utilities - Regulated Electric,-0.3733484333710833,360937441.0
EDRY,Industrials,Marine Shipping,0.2546625766871166,33586620.0372
EDSA,Healthcare,Biotechnology,0.2266009852216751,16924825.759999998
EDTK,Consumer Defensive,Education & Training Services,0.29442357700086697,16994396.1
EDU,Consumer Defensive,Education & Training Services,-0.04819277108433737,82704101986.8
EDUC,Consumer Cyclical,Publishing,0.01492537313432837,11673697.360000001
EE,Utilities,Utilities - Regulated Electric,-0.13710777626193724,2643037712.64
EEFT,Technology,Software - Infrastructure,-0.1176760702308147,3845406867.22
EEIQ,Consumer Defensive,Education & Training Services,-0.16659999999999997,4919250.93
EEX,Communication Services,Advertising Agencies,0.055670103092783606,1010235703.6999999
EFOI,Consumer Cyclical,Furnishings Fixtures & Appliances,0.16098438394244122,15466578.54
EFSC,Financial Services,Banks - Regional,0.06787658802177862,2167731021.12
EFSH,Industrials,Conglomerates,0.0,1161288.3646
EFX,Industrials,Consulting Services,-0.01966302964876429,31225481693.260002
EFXT,Energy,Oil & Gas Equipment & Services,0.39290240811153365,1380472150.48
EG,Financial Services,Insurance - Reinsurance,0.027247314991908165,14821279625.369999
EGAN,Technology,Software - Application,0.4431999999999999,241925912.0
EGBN,Financial Services,Banks - Regional,0.07135523613963042,636402536.14
EGHT,Technology,Software - Application,0.1479591836734694,291043012.90999997
EGO,Basic Materials,Gold,0.4183874139626353,5851208985.2
EGY,Energy,Oil & Gas E&P,0.17728531855955681,439871011.12
EH,Industrials,Aerospace & Defense,0.04089861751152079,2626897130.0
EHAB,Healthcare,Medical Care Facilities,-0.1587136929460582,403334808.49
EHC,Healthcare,Medical Care Facilities,0.033189268531354545,12648056622.54
EHTH,Financial Services,Insurance Brokers,-0.09425287356321833,116476729.56
EIG,Financial Services,Insurance - Specialty,-0.10322170411191177,1017157381.92
EIX,Utilities,Utilities - Regulated Electric,0.06608527131782939,20810521580.3
EJH,Consumer Cyclical,Personal Services,-0.5921960784313725,2136359.335
EKSO,Healthcare,Medical Instruments & Supplies,0.5364741641337385,116428133.78000002
EL,Consumer Defensive,Household & Personal Products,0.07252475247524752,30212500225.55
ELA,Consumer Cyclical,Luxury Goods,0.2761437908496731,194428201.0
